,J,Kreis,männlich,weiblich,DAlter_m,DAlter_w,Ein,Geschl_v,D_Alter
531,2005,Lichtenfels (Lkr),34275,35782,40.177242888402624,43.41330836733553,70057,95.7883852216198,41.83008121957835
532,2005,Lindau (Bodensee) (Lkr),38669,40798,40.36791745325713,43.372150595617434,79467,94.78160694151674,41.91027722199152
533,2005,Main0Spessart (Lkr),65122,66096,40.100396179478516,42.730558581457274,131218,98.52638586298717,41.425238915392704
534,2005,Memmingen (Krfr.St),19783,21324,40.2922711418895,44.073672856874886,41107,92.77340086287751,42.25384970929525
535,2005,Miesbach (Lkr),45393,49577,40.616350538629305,43.51826451782076,94970,91.56060269883211,42.131230915025796
536,2005,Miltenberg (Lkr),65389,65987,39.168239306305345,41.62292572779487,131376,99.09376089229697,40.4011691633175
537,2005,Mühldorf a.Inn (Lkr),54838,56092,39.5661767387578,42.24097910575483,110930,97.76438707837126,40.91869647525466
538,2005,München (Lkr),152400,156680,40.41885170603675,42.70823972427878,309080,97.26831758999234,41.57939691989129
539,2005,"München, Landeshauptstadt",608362,651315,39.83315361577482,42.996936965984204,1259677,93.40518796588441,41.46898530337539
540,2005,Neu0Ulm (Lkr),80918,82469,39.35224548308164,41.95691714462404,163387,98.11929331021354,40.66694412652169
541,2005,Neuburg0Schrobenhausen (Lkr),45281,45900,38.622976524370046,41.248409586056646,91181,98.65141612200435,39.94460468738005
542,2005,Neumarkt i.d.OPf. (Lkr),63738,64875,38.43776083341178,40.78070134874759,128613,98.24739884393064,39.619587444504056
543,2005,Neustadt a.d.Aisch0Bad Windsheim (Lkr),49461,50518,39.33296941024241,42.126905261490954,99979,97.90767647175265,40.744706388341555
544,2005,Neustadt a.d.Waldnaab (Lkr),49387,50694,39.042359325328526,41.75099617311714,100081,97.42178561565471,40.41436436486446
545,2005,Nürnberg (Krfr.St),240326,258911,40.94412173464377,44.24010953570918,499237,92.82185770399866,42.6534651878767
546,2005,Nürnberger Land (Lkr),82317,86072,40.79198707435888,43.54827353843294,168389,95.6373733618366,42.20086228910439
547,2005,Oberallgäu (Lkr),73025,77482,39.903553577541935,42.74346299785757,150507,94.24769623912651,41.3655577481446
548,2005,Ostallgäu (Lkr),66385,68381,39.21208104240416,41.90454950936664,134766,97.08106052850938,40.57825415906089
549,2005,Passau (Krfr.St),23803,26848,41.33012645464857,44.70481972586413,50651,88.65837306317044,43.11891176877061
550,2005,Passau (Lkr),92998,96144,39.56875416675627,42.48723789316026,189142,96.72782492927276,41.05226760846348
551,2005,Pfaffenhofen a.d.Ilm (Lkr),57891,57918,38.53569639494913,40.46526123139611,115809,99.9533823681757,39.500703744959374
552,2005,Regen (Lkr),40361,41055,39.84066301627809,43.01546705638777,81416,98.30958470344659,41.441596246438046
553,2005,Regensburg (Krfr.St),62341,67518,39.82565245985788,43.6721911194052,129859,92.33241505968779,41.82559545353037
554,2005,Regensburg (Lkr),90456,91737,38.73270982577164,40.823669838778244,182193,98.60361686124465,39.78554060803653
555,2005,Rhön0Grabfeld (Lkr),43115,42979,39.68444856778383,41.96258637939459,86094,100.31643360711044,40.82171812205264
556,2005,Rosenheim (Krfr.St),29385,30841,40.109613748511144,43.448980253558574,60226,95.27901170519762,41.81966260419088
557,2005,Rosenheim (Lkr),121300,125757,39.420939818631496,42.06450535556669,247057,96.45586329190424,40.766568038954574
558,2005,Roth (Lkr),62131,63577,39.517422864592554,41.777671170391805,125708,97.72559258851471,40.66054666369682
559,2005,Rottal0Inn (Lkr),58875,60723,39.73411464968153,42.67414324061723,119598,96.95667210118077,41.226843258248465
560,2005,Schwabach (Krfr.St),18690,20101,40.30497592295345,43.588328938858766,38791,92.98044873389384,42.00636745636874
561,2005,Schwandorf (Lkr),71763,72985,39.46252246979641,42.45625813523327,144748,98.32568335959444,40.97202724735402
562,2005,Schweinfurt (Krfr.St),25910,28363,41.53253570050174,45.80139618517082,54273,91.35140852519127,43.763436699648075
563,2005,Schweinfurt (Lkr),57596,58328,39.87933189804848,42.23148402139624,115924,98.7450281168564,41.0628342707291
564,2005,Starnberg (Lkr),61593,67498,41.00248404851201,43.77249696287297,129091,91.25159263978192,42.45084475292623
565,2005,Straubing (Krfr.St),22060,22573,41.05766092475068,45.212200416426704,44633,97.72737341071192,43.158806264423184
566,2005,Straubing0Bogen (Lkr),48476,49321,38.628187144153806,41.292593418624925,97797,98.28673384562356,39.97190097855763
567,2005,Tirschenreuth (Lkr),38236,39493,40.16646615754786,43.32360165092548,77729,96.81715747094421,41.77056182377234
568,2005,Traunstein (Lkr),82867,88039,40.40612065116391,43.496723043196766,170906,94.125330819296,41.998186137408865
569,2005,Unterallgäu (Lkr),66847,68861,39.11209179170344,41.989979814408734,135708,97.0752675679993,40.57239072125446
570,2005,Weiden i.d.OPf. (Krfr.St),20150,22522,40.51990074441687,44.59763786519847,42672,89.46807565935529,42.67210348706412
571,2005,Weilheim0Schongau (Lkr),64651,66383,39.728650755595424,42.0406128074959,131034,97.39089827214798,40.89991147335806
572,2005,Weißenburg0Gunzenhausen (Lkr),46593,48067,39.51844697701372,42.80835084361412,94660,96.93344706347389,41.18901331079653
573,2005,Wunsiedel i.Fichtelgebirge (Lkr),38982,42649,42.60905033092197,46.42988112265235,81631,91.40190860278084,44.60528475701633
574,2005,Würzburg (Krfr.St),62112,71794,39.57063047398248,42.879001030726805,133906,86.51419338663398,41.3444207130375
575,2005,Würzburg (Lkr),79200,80778,39.64679292929293,41.68657307682785,159978,98.04649780880933,40.67674305216968
576,2006,Aichach0Friedberg (Lkr),63186,64345,39.1152945272687,41.16577822674645,127531,98.19877224337556,40.14985376104634
577,2006,Altötting (Lkr),53005,55784,40.32876143760023,43.4291553133515,108789,95.01828481284956,41.91855794243904
578,2006,Amberg (Krfr.St),21391,23003,40.91038287130102,45.33126113985132,44394,92.99221840629484,43.20108573230617
579,2006,Amberg0Sulzbach (Lkr),53338,54345,39.78338145412276,42.277983255129264,107683,98.14702364522955,41.042346517091836
580,2006,Ansbach (Krfr.St),19216,21196,41.118911323896754,44.408284581996604,40412,90.65861483298735,42.84417994655053
581,2006,Ansbach (Lkr),90596,92456,39.18652037617555,41.936315652851086,183052,97.98823224020074,40.575388414221095
582,2006,Aschaffenburg (Krfr.St),32892,35772,40.4445761887389,43.60128033098513,68664,91.94901039919489,42.08912967493883
583,2006,Aschaffenburg (Lkr),86439,88104,40.24166174990456,42.360903023699265,174543,98.11018795968401,41.311390316426326
584,2006,Augsburg (Krfr.St),125980,136532,40.47275758056834,43.811582632642896,262512,92.27140890047755,42.209274242701284
585,2006,Augsburg (Lkr),118599,122434,39.5517668783042,41.90572063315746,241033,96.86770014865151,40.74747026340791
586,2006,Bad Kissingen (Lkr),52305,54962,41.082286588280276,44.455478330482876,107267,95.16575088242786,42.81065938266195
587,2006,Bad Tölz0Wolfratshausen (Lkr),58496,61812,40.32458629649891,42.89584546689963,120308,94.63534588752994,41.64565116201749
588,2006,Bamberg (Krfr.St),32394,37180,41.12604185960363,44.66759010220549,69574,87.12748789671866,43.018627648259404
589,2006,Bamberg (Lkr),72050,72943,38.64706453851492,40.89286154942901,144993,98.7757564125413,39.77687888380818
590,2006,Bayreuth (Krfr.St),35226,38277,40.13237381479589,44.15662146981216,73503,92.02915588996002,42.22801790403113
591,2006,Bayreuth (Lkr),53222,55034,40.46525872759385,43.16102772831341,108256,96.70748991532507,41.835704256577
592,2006,Berchtesgadener Land (Lkr),49382,53025,41.37171438985865,45.26977840641207,102407,93.12965582272513,43.39008075619831
593,2006,Cham (Lkr),64533,65578,40.11766073171866,42.59960657537589,130111,98.40647778218305,41.368600656362645
594,2006,Coburg (Krfr.St),19712,21926,41.99228896103896,46.31921007023625,41638,89.90239897838183,44.27078630097507
595,2006,Coburg (Lkr),44665,46121,40.93180342550095,43.664122633941155,90786,96.84308666334208,42.31987310818849
596,2006,Dachau (Lkr),66727,68238,39.27627497115111,41.356311732465784,134965,97.78569125707084,40.32793687252251
597,2006,Deggendorf (Lkr),57687,59830,39.73349281467228,42.46264415844894,117517,96.4181848570951,41.12295242390463
598,2006,Dillingen a.d.Donau (Lkr),47187,47937,38.57068684171488,41.31409975592966,95124,98.43544652356218,39.953208443715575
599,2006,Dingolfing0Landau (Lkr),45827,45817,39.405001418377815,41.828971779033985,91644,100.02182595979659,40.61685434943914
600,2006,Donau0Ries (Lkr),65444,64877,39.244422712548136,41.829138215392206,130321,100.87396149637004,40.53115767988275
601,2006,Ebersberg (Lkr),61774,63278,39.58268850972901,41.446995796327315,125052,97.62318657353266,40.526053161884654
602,2006,Eichstätt (Lkr),61737,62008,38.33490451431071,40.09374596826216,123745,99.5629596181138,39.216251161663095
603,2006,Erding (Lkr),61960,61743,38.08570045190446,39.76533372204136,123703,100.3514568453104,38.92404387929153
604,2006,Erlangen (Krfr.St),50589,53164,39.82689912826899,42.60482657437364,103753,95.15649687758633,41.25033493007431
605,2006,Erlangen0Höchstadt (Lkr),64947,65841,39.83520408948835,41.623714706641756,130788,98.64218344192828,40.735572070832184
606,2006,Forchheim (Lkr),56093,57304,39.3995507460824,41.78846153846154,113397,97.88670947926846,40.60676208365301
607,2006,Freising (Lkr),81741,80711,37.910204181500106,39.40557049225013,162452,101.27615814449085,38.65314677566297
608,2006,Freyung0Grafenau (Lkr),39692,41079,39.86148342235211,42.69222717203437,80771,96.62357895761825,41.30116006982704
609,2006,Fürstenfeldbruck (Lkr),97828,102534,40.69036472175655,42.96889812159869,200362,95.41030292390816,41.85638993421907
610,2006,Fürth (Krfr.St),54870,58757,39.798104610898484,42.87894208349643,113627,93.38461800296135,41.391218636415644
611,2006,Fürth (Lkr),56000,58203,41.24971428571428,43.56744497706304,114203,96.21497173685205,42.430934388763866
612,2006,Garmisch0Partenkirchen (Lkr),41694,45229,41.811411713915675,45.28419819142586,86923,92.1842180901634,43.61842090125744
613,2006,Günzburg (Lkr),60462,61371,38.93409083391221,41.6134330547001,121833,98.51884440533803,40.283757274301706
614,2006,Haßberge (Lkr),43569,43494,39.620188666253526,42.29636271669656,87063,100.17243757759691,40.95712300288297
615,2006,Hof (Krfr.St),22932,25259,42.21350078492936,46.24866384259076,48191,90.78744209984559,44.32850532257061
616,2006,Hof (Lkr),50529,54084,42.479368283559936,45.58547814510761,104613,93.42689150210784,44.08519973617046
617,2006,Ingolstadt (Krfr.St),60543,61624,39.428356705151714,42.329238608334414,122167,98.24581331948592,40.89163194643398
618,2006,Kaufbeuren (Krfr.St),19944,22001,41.209085439229845,45.175582928048726,41945,90.6504249806827,43.28959351531768
619,2006,Kelheim (Lkr),56180,56747,38.88339266642934,41.22011736303241,112927,99.00082823761609,40.057621295172986
620,2006,Kempten (Allgäu) (Krfr.St),29129,32351,41.259088880497096,44.68427560199066,61480,90.04049333869123,43.06143461288224
621,2006,Kitzingen (Lkr),44376,45002,39.738304488912924,42.34387360561753,89378,98.60895071330164,41.05021369912059
622,2006,Kronach (Lkr),35799,37110,41.63998994385318,44.79956884936675,72909,96.4672594987874,43.248186094995134
623,2006,Kulmbach (Lkr),37136,39505,41.27679340801379,44.874117200354384,76641,94.00329072269334,43.13105256977336
624,2006,Landsberg am Lech (Lkr),55890,56393,39.19363034532117,41.31381554448247,112283,99.10804532477435,40.25847189690336
625,2006,Landshut (Krfr.St),29175,32748,41.285244215938306,45.11942714058874,61923,89.0894100403078,43.31295318379277
626,2006,Landshut (Lkr),74035,73955,38.87323563179577,40.82497464674464,147990,100.10817388952742,39.84857760659504
627,2006,Lichtenfels (Lkr),34040,35479,40.647532314923616,43.83359170213366,69519,95.94407959638096,42.27353673096564
628,2006,Lindau (Bodensee) (Lkr),38846,40887,40.71134737167276,43.61420500403551,79733,95.00819331327806,42.199929765592664
629,2006,Main0Spessart (Lkr),64884,65794,40.536018124653225,43.15860108824513,130678,98.61689515761316,41.8564410229725
630,2006,Memmingen (Krfr.St),19848,21263,40.51244457879887,44.20989512298359,41111,93.34524761322484,42.424801148111214
631,2006,Miesbach (Lkr),45501,49544,40.92365002966968,43.854876473437756,95045,91.83957694170837,42.4516071334631
632,2006,Miltenberg (Lkr),65117,65575,39.6309105149193,42.04041174227983,130692,99.30156309569196,40.8398830838919
633,2006,Mühldorf a.Inn (Lkr),54800,55823,39.91897810218978,42.64632857424359,110623,98.16742203034592,41.29526409517008
634,2006,München (Lkr),153500,157993,40.60923778501628,42.8687283613831,311493,97.15620312292317,41.75527860979219
635,2006,"München, Landeshauptstadt",625723,668885,39.73459342232905,42.713071753739435,1294608,93.54717178588248,41.273483556412444
636,2006,Neu0Ulm (Lkr),80998,82497,39.70575816686832,42.203813472005045,163495,98.18296422900227,40.966237499617726
637,2006,Neuburg0Schrobenhausen (Lkr),45178,45767,39.014653149763156,41.60652872156794,90945,98.71304651823365,40.31898400131948
638,2006,Neumarkt i.d.OPf. (Lkr),63755,64774,38.84305544663164,41.12722697378578,128529,98.42683792879859,39.994195862412376
639,2006,Neustadt a.d.Aisch0Bad Windsheim (Lkr),49310,50180,39.72163861285743,42.50290952570745,99490,98.26624153049023,41.12443461654438
640,2006,Neustadt a.d.Waldnaab (Lkr),49176,50320,39.410464454205304,42.123131955484894,99496,97.72655007949126,40.782393262040685
641,2006,Nürnberg (Krfr.St),241475,259380,41.1194243710529,44.28736988202637,500855,93.09700053974863,42.760022361761386
642,2006,Nürnberger Land (Lkr),82203,85908,41.16785275476564,43.87981328863435,168111,95.68724682218188,42.55371748428122
643,2006,Oberallgäu (Lkr),73146,77250,40.31562901594072,43.13778640776699,150396,94.6873786407767,41.765213170563044
644,2006,Ostallgäu (Lkr),66351,68200,39.6168105981824,42.18492668621701,134551,97.28885630498534,40.91851416934843
645,2006,Passau (Krfr.St),23816,26828,41.70738159220692,44.86506634859102,50644,88.7729238109438,43.380124002843374
646,2006,Passau (Lkr),92666,95808,39.958841430513885,42.875281813627254,188474,96.72052438209752,41.441371223617054
647,2006,Pfaffenhofen a.d.Ilm (Lkr),58054,57960,38.88669170083026,40.821187025534854,116014,100.16218081435473,39.85315565362801
648,2006,Regen (Lkr),40007,40741,40.293323668358035,43.45128985542819,80748,98.19837510124935,41.88665973151038
649,2006,Regensburg (Krfr.St),63041,68301,39.939055535286556,43.534296716007084,131342,92.29879503960412,41.80866744834097
650,2006,Regensburg (Lkr),90632,91756,39.103517521405244,41.20893456558699,182388,98.77501198831683,40.16271355571639
651,2006,Rhön0Grabfeld (Lkr),42679,42634,40.186391433726186,42.39128395177558,85313,100.10554956138293,41.28825618604433
652,2006,Rosenheim (Krfr.St),29501,30893,40.30490491847734,43.60162496358398,60394,95.4941248826595,41.99125740967646
653,2006,Rosenheim (Lkr),121379,125449,39.82819103798845,42.44068904495054,246828,96.75565369193856,41.15597906234301
654,2006,Roth (Lkr),61981,63325,39.93528662009325,42.17329648637979,125306,97.87761547572049,41.0662937129906
655,2006,Rottal0Inn (Lkr),58585,60359,40.117675172825805,42.963534849815275,118944,97.06091883563346,41.56182741458165
656,2006,Schwabach (Krfr.St),18709,20153,40.57785023250842,43.78866669974693,38862,92.83481367538332,42.24291081261901
657,2006,Schwandorf (Lkr),71596,72815,39.83169450807308,42.744104923436105,144411,98.32589438989218,41.300191813643
658,2006,Schweinfurt (Krfr.St),25817,28153,41.85718712476275,45.92913721450645,53970,91.70248286150677,43.981285899573834
659,2006,Schweinfurt (Lkr),57212,57961,40.342533035027614,42.63541001708045,115173,98.70775176411725,41.49642711399373
660,2006,Starnberg (Lkr),61485,67304,41.322891762218426,44.09535837394508,128789,91.35415428503507,42.77175845763225
661,2006,Straubing (Krfr.St),22059,22445,41.450655061426176,45.50554689240365,44504,98.28024058810425,43.49568578105339
662,2006,Straubing0Bogen (Lkr),48520,49214,38.97885408079143,41.61246799691145,97734,98.58983216158003,40.3050115619948
663,2006,Tirschenreuth (Lkr),37959,39130,40.63536974103638,43.68065422949144,77089,97.0074111934577,42.181141278262785
664,2006,Traunstein (Lkr),82795,87645,40.810218008333834,43.802612813052654,170440,94.46631296708313,42.348990847218964
665,2006,Unterallgäu (Lkr),66890,68809,39.51240843175363,42.300789140955395,135699,97.21112063828859,40.92631485862092
666,2006,Weiden i.d.OPf. (Krfr.St),20095,22401,40.88305548643941,44.86085442614169,42496,89.7058167046114,42.97988045933735
667,2006,Weilheim0Schongau (Lkr),64535,66242,40.08888200201441,42.373267715346756,130777,97.42308505177984,41.24598362097311
668,2006,Weißenburg0Gunzenhausen (Lkr),46433,47730,39.927637671483645,43.1656819610308,94163,97.28263146867798,41.56896020730011
669,2006,Wunsiedel i.Fichtelgebirge (Lkr),38478,42027,43.02861375331358,46.70711685345135,80505,91.55542865300878,44.94894727035588
670,2006,Würzburg (Krfr.St),62633,72280,39.683617262465475,42.884311012728276,134913,86.65329275041506,41.398397485787136
671,2006,Würzburg (Lkr),79446,80776,40.01146690834025,42.05089382985045,160222,98.35347132811727,41.0396449925728
672,2007,Aichach0Friedberg (Lkr),63340,64445,39.4641143037575,41.52978508805958,127785,98.28535960896889,40.50588097194506
673,2007,Altötting (Lkr),53209,55564,40.63923396417899,43.71933266143546,108773,95.76164423007702,42.21262629512839
674,2007,Amberg (Krfr.St),21399,22817,41.17711107995701,45.636192312749266,44216,93.78533549546391,43.4781527049032
675,2007,Amberg0Sulzbach (Lkr),53055,54014,40.20812364527377,42.7223127337357,107069,98.22453437997555,41.47647778535337
676,2007,Ansbach (Krfr.St),19193,21137,41.432240921169175,44.67076690164167,40330,90.80285754837489,43.12955616166625
677,2007,Ansbach (Lkr),90393,91900,39.59153916785592,42.279793253536454,182293,98.36017410228509,40.946777989280996
678,2007,Aschaffenburg (Krfr.St),32957,35689,40.71842097278272,43.83011572193113,68646,92.34498024601417,42.33618856160592
679,2007,Aschaffenburg (Lkr),86229,87939,40.65106866599404,42.683098511468174,174168,98.05547026916385,41.67705893160627
680,2007,Augsburg (Krfr.St),126562,136430,40.61787898421327,43.87804002052334,262992,92.76698673312322,42.30912347143639
681,2007,Augsburg (Lkr),118498,122478,39.95203294570373,42.297106419112005,240976,96.75043681314195,41.14393549565102
682,2007,Bad Kissingen (Lkr),51978,54650,41.56837508176536,44.82360475754803,106628,95.1107044830741,43.23677645646547
683,2007,Bad Tölz0Wolfratshausen (Lkr),58767,62067,40.63761975258223,43.16475743954114,120834,94.68316496689062,41.93569690649983
684,2007,Bamberg (Krfr.St),32494,37390,41.27198867483228,44.566327895159134,69884,86.9055897298743,43.034557266327056
685,2007,Bamberg (Lkr),72041,72908,39.04371121999972,41.28599056344983,144949,98.81083008723323,40.171556892424235
686,2007,Bayreuth (Krfr.St),35109,37988,40.38087100173745,44.341423607454985,73097,92.42129093397915,42.43914250926851
687,2007,Bayreuth (Lkr),52999,54650,40.85750674541029,43.5335956084172,107649,96.97895699908509,42.21607260634098
688,2007,Berchtesgadener Land (Lkr),49518,52865,41.670483460559794,45.417894637283645,102383,93.66877896528895,43.60544230975846
689,2007,Cham (Lkr),64332,65273,40.51826462724616,42.97970064191932,129605,98.55836256951572,41.75791829018942
690,2007,Coburg (Krfr.St),19600,21683,42.272602040816324,46.515611308398285,41283,90.39339574782088,44.50115059467578
691,2007,Coburg (Lkr),44342,45902,41.35532903342204,44.0541806457235,90244,96.60145527427999,42.72808164531714
692,2007,Dachau (Lkr),67376,68896,39.51049335074804,41.54794182535996,136272,97.79377612633535,40.54058060349888
693,2007,Deggendorf (Lkr),57806,59788,40.08839912811819,42.745534220913896,117594,96.68495350237507,41.43935915097709
694,2007,Dillingen a.d.Donau (Lkr),47038,47721,38.9636251541307,41.69336350872781,94759,98.56876427568577,40.33833197902046
695,2007,Dingolfing0Landau (Lkr),45772,45709,39.77403215939876,42.16602857205364,91481,100.13782843641297,40.9692067205212
696,2007,Donau0Ries (Lkr),65358,64677,39.61245754154044,42.13016992130124,130035,101.05292453267776,40.86472103664398
697,2007,Ebersberg (Lkr),62345,64055,39.817403159836395,41.697104051206,126400,97.3304191710249,40.76996835443038
698,2007,Eichstätt (Lkr),62005,62414,38.68209015401984,40.34306405614125,124419,99.34469830486749,39.515307147622146
699,2007,Erding (Lkr),62551,62325,38.41131236910681,40.023826714801444,124876,100.36261532290413,39.216110381498446
700,2007,Erlangen (Krfr.St),51153,53497,39.96152718315641,42.75307026562237,104650,95.61844589416228,41.3885618729097
701,2007,Erlangen0Höchstadt (Lkr),65019,65854,40.212045709715625,41.967670908373066,130873,98.73204361162571,41.09545895639284
702,2007,Forchheim (Lkr),56040,57349,39.81832619557459,42.12648869204345,113389,97.71748417583568,40.98573053823563
703,2007,Freising (Lkr),82936,81756,38.127604417864376,39.6080043054944,164692,101.44331914477225,38.862500910791056
704,2007,Freyung0Grafenau (Lkr),39565,40862,40.329508403892326,43.096422103666,80427,96.82590181586804,41.73527546719385
705,2007,Fürstenfeldbruck (Lkr),98194,102954,40.96646434609039,43.25235542086757,201148,95.37657594653923,42.13645673832203
706,2007,Fürth (Krfr.St),55131,58999,40.04716039977508,43.047221139341346,114130,93.44395667723182,41.59802856391834
707,2007,Fürth (Lkr),56179,58304,41.611616440306875,43.85448682766191,114483,96.35531009879253,42.75386738642418
708,2007,Garmisch0Partenkirchen (Lkr),41673,45199,42.17154992441149,45.50558640677891,86872,92.19894245447908,43.90622985541947
709,2007,Günzburg (Lkr),60440,61251,39.29614493712773,41.913585084325156,121691,98.67593998465331,40.61358687166676
710,2007,Haßberge (Lkr),43317,43160,40.058129602696404,42.716797961075066,86477,100.36376274328083,41.38505036021139
711,2007,Hof (Krfr.St),22722,25022,42.46681630138192,46.40820078331069,47744,90.80808888178403,44.53244386729222
712,2007,Hof (Lkr),50130,53556,42.843506882106524,45.934890581820895,103686,93.60295765180372,44.440271589221304
713,2007,Ingolstadt (Krfr.St),61082,61973,39.63581742575554,42.505510464234426,123055,98.56227712068159,41.08105318759904
714,2007,Kaufbeuren (Krfr.St),19992,22051,41.31262505002001,45.171148700739195,42043,90.66255498616843,43.33636990699998
715,2007,Kelheim (Lkr),56304,56784,39.209860755896564,41.52812411947027,113088,99.15469146238377,40.373912351443124
716,2007,Kempten (Allgäu) (Krfr.St),29318,32385,41.44777952111331,44.79271267562143,61703,90.52956615717153,43.203377469490945
717,2007,Kitzingen (Lkr),44333,44960,40.12794081158505,42.592282028469754,89293,98.60542704626334,41.36876350889767
718,2007,Kronach (Lkr),35551,36738,42.00689150797446,45.162338722848276,72289,96.76901301105123,43.61052165613025
719,2007,Kulmbach (Lkr),36908,39245,41.60791698276796,45.1659829277615,76153,94.04510128678812,43.44154531009941
720,2007,Landsberg am Lech (Lkr),56443,56868,39.53009230551176,41.6001090244074,113311,99.25265527185763,40.56898271129899
721,2007,Landshut (Krfr.St),29567,33062,41.43680454560828,45.2706430342992,62629,89.42895166656585,43.46069712114196
722,2007,Landshut (Lkr),74228,74058,39.20299617395053,41.15558076102514,148286,100.22954981230927,40.178169213546795
723,2007,Lichtenfels (Lkr),33758,35287,41.10237573315955,44.18051973814719,69045,95.66695950349987,42.67553045115504
724,2007,Lindau (Bodensee) (Lkr),39127,41012,41.07122958570808,43.85004388959329,80139,95.40378425826587,42.49331786021787
725,2007,Main0Spessart (Lkr),64630,65518,40.95413894476249,43.54148478280778,130148,98.64464727250527,42.25663859605987
726,2007,Memmingen (Krfr.St),19877,21144,40.76787241535443,44.31337495270526,41021,94.00775633749528,42.595377977133666
727,2007,Miesbach (Lkr),45678,49589,41.295393843863565,44.15420758635988,95267,92.11317025953336,42.78348221314831
728,2007,Miltenberg (Lkr),64903,65400,40.03329584148653,42.442278287461775,130303,99.24006116207951,41.242381219158425
729,2007,Mühldorf a.Inn (Lkr),54825,55711,40.25909712722298,42.927429053508284,110536,98.40964979985999,41.60395708185568
730,2007,München (Lkr),155624,159838,40.75435022875649,43.01131145284601,315462,97.36358062538321,41.89790529445702
731,2007,"München, Landeshauptstadt",634533,677040,39.70995519539567,42.620316377171214,1311573,93.72164126196384,41.21229698995023
732,2007,Neu0Ulm (Lkr),81276,82859,40.076677001820954,42.441364245284156,164135,98.08952557959908,41.27042373655832
733,2007,Neuburg0Schrobenhausen (Lkr),45173,45894,39.378500431673785,41.840414869046064,91067,98.42898853880682,40.61920344361843
734,2007,Neumarkt i.d.OPf. (Lkr),63843,64645,39.23020534749307,41.51113001778947,128488,98.75937814216104,40.377786252412676
735,2007,Neustadt a.d.Aisch0Bad Windsheim (Lkr),49110,49996,40.119405416412135,42.84692775422034,99106,98.22785822865829,41.495358505035014
736,2007,Neustadt a.d.Waldnaab (Lkr),48938,50069,39.832829294209,42.47824002876031,99007,97.7411172581837,41.17064449988385
737,2007,Nürnberg (Krfr.St),242843,260267,41.24866271624053,44.33645064491464,503110,93.3053364429605,42.846025720021466
738,2007,Nürnberger Land (Lkr),81933,85511,41.58306176998279,44.19415046017471,167444,95.81574300382407,42.91650342801175
739,2007,Oberallgäu (Lkr),73315,77375,40.71356475482507,43.4075605815832,150690,94.75282714054927,42.09685446944057
740,2007,Ostallgäu (Lkr),66367,68095,40.00866394443021,42.492194727953596,134462,97.46236874954108,41.26638752956226
741,2007,Passau (Krfr.St),23893,26848,41.89398568618424,45.00737485101311,50741,88.9935935637664,43.54133738002798
742,2007,Passau (Lkr),92627,95835,40.38300927375387,43.23155423383941,188462,96.65257995513122,41.83152571871253
743,2007,Pfaffenhofen a.d.Ilm (Lkr),58285,58122,39.258780132109464,41.16430955576202,116407,100.28044458208596,40.21021072615908
744,2007,Regen (Lkr),39794,40401,40.71003166306478,43.857973812529394,80195,98.4975619415361,42.29591620425214
745,2007,Regensburg (Krfr.St),63532,68963,40.03702071397091,43.41787625248322,132495,92.12476255383322,41.79673949960376
746,2007,Regensburg (Lkr),90767,91954,39.51042779864929,41.58628227157057,182721,98.70913717728429,40.55509766255658
747,2007,Rhön0Grabfeld (Lkr),42399,42277,40.660322177409846,42.82512950303948,84676,100.2885729829458,41.74116632812131
748,2007,Rosenheim (Krfr.St),29629,31045,40.52796246920247,43.635947817684006,60674,95.43887904654534,42.118221973168076
749,2007,Rosenheim (Lkr),122000,126047,40.17935245901639,42.71267860401279,248047,96.78929288281356,41.466681717577714
750,2007,Roth (Lkr),61851,63389,40.28156375806373,42.482260329079175,125240,97.57371152723658,41.395424784413926
751,2007,Rottal0Inn (Lkr),58562,60238,40.44322256753526,43.270958531159735,118800,97.21770311099306,41.877037037037034
752,2007,Schwabach (Krfr.St),18657,20096,40.955619874577906,44.00542396496815,38753,92.83937101910828,42.53714551131525
753,2007,Schwandorf (Lkr),71486,72603,40.183798226226116,43.07906009393551,144089,98.46149608142915,41.64265141683265
754,2007,Schweinfurt (Krfr.St),25807,27991,42.03491300809858,46.104747954699725,53798,92.1974920510164,44.15244061117514
755,2007,Schweinfurt (Lkr),56937,57720,40.76249187698684,43.03555093555094,114657,98.64345114345114,41.90678283925099
756,2007,Starnberg (Lkr),61908,67607,41.59224979001098,44.29267679382313,129515,91.57039951484313,43.00187623055245
757,2007,Straubing (Krfr.St),22158,22467,41.706065529379906,45.601237370365425,44625,98.62464948591267,43.66713725490196
758,2007,Straubing0Bogen (Lkr),48625,49185,39.41618508997429,41.9030802073803,97810,98.86144149639118,40.66675186586239
759,2007,Tirschenreuth (Lkr),37700,38849,41.00856763925729,44.10424978763932,76549,97.04239491364,42.57964179806398
760,2007,Traunstein (Lkr),82809,87737,41.19325194121412,44.05117567274924,170546,94.38321346752225,42.663504274506586
761,2007,Unterallgäu (Lkr),67149,68749,39.865925032390656,42.59600866921701,135898,97.67269342099522,41.24703821984135
762,2007,Weiden i.d.OPf. (Krfr.St),20106,22339,41.17785735601313,45.01060924839966,42445,90.0040288285062,43.19505242077983
763,2007,Weilheim0Schongau (Lkr),64776,66541,40.39006730887983,42.64854751206023,131317,97.34750003757082,41.53448525324215
